id,osm_id,name,status,year,stats,tags
1501401,,Musée des Sciences,open,2006,payant:4294;gratuit:10272;total:14566;mdf-date:01/02/2003,;label:musee de france
4315701,,Musée Crozatier,open,2006,payant:12094;gratuit:11993;total:24087;mdf-date:01/02/2003,;label:musee de france
6311301,,Musée d'Archéologie Bargoin,open,2006,payant:3129;gratuit:16843;total:19972;mdf-date:01/02/2003,;label:musee de france
6330003,,Musée Régional d'Auvergne,open,2006,payant:2122;gratuit:730;total:2852;mdf-date:01/02/2003,;label:musee de france
6343001,,Musée Municipal de la Coutellerie,open,2006,payant:25003;gratuit:5157;total:30160;mdf-date:01/02/2003,;label:musee de france
2103801,,Musée Bonaparte,open,2006,payant:0;gratuit:3163;total:3163;mdf-date:01/02/2003,;label:musee de france
2105404,,Musée E.J Marey,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
2126501,,Musée Noisot,open,2006,payant:319;gratuit:455;total:774;mdf-date:01/02/2003,;label:musee de france
2146401,,Musée Municipal,open,2006,payant:1091;gratuit:733;total:1824;mdf-date:01/02/2003,;label:musee de france
5807901,,Musée d'Art et d'Histoire Romain Rolland,open,2006,payant:1801;gratuit:3984;total:5785;mdf-date:01/02/2003,;label:musee de france
5819402,,Musée municipal Frédéric Blandin,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5821501,,Musée Ernest Guédon,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5822701,,Musée du Grès de Puisaye,open,2006,payant:2628;gratuit:50;total:2678;mdf-date:01/02/2003,;label:musee de france
7101401,,Musée Verger Tarin,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
7107602,,Musée Nicéphore Niepce,open,2006,payant:5258;gratuit:13555;total:18813;mdf-date:01/02/2003,;label:musee de france
7110602,,Musée du Prieuré de Charolles,open,2006,payant:2228;gratuit:100;total:2328;mdf-date:01/02/2003,;label:musee de france
7127501,,Musée de la Tour du Moulin,open,2006,payant:1403;gratuit:255;total:1658;mdf-date:01/02/2003,;label:musee de france
7127201,,Musée Départemental du Compagnonnage,open,2006,payant:2367;gratuit:1423;total:3790;mdf-date:01/02/2003,;label:musee de france
7154302,,Musée Bourguignon -  Perrin de Puycousin,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
7156601,,Maison du Blé et du Pain,open,2006,payant:3996;gratuit:642;total:4638;mdf-date:01/02/2003,;label:musee de france
8927901,,Musée des Arts Naïfs et Populaires de Noyers sur Serein,open,2006,payant:1788;gratuit:1060;total:2848;mdf-date:01/02/2003,;label:musee de france
8946401,,Musée Villeneuvien,open,2006,payant:0;gratuit:8328;total:8328;mdf-date:01/02/2003,;label:musee de france
2227801,,Musée d'Art et d'Histoire,open,2006,payant:0;gratuit:41811;total:41811;mdf-date:01/02/2003,;label:musee de france
2903901,,Musée de la Pêche,open,2006,payant:33612;gratuit:2343;total:35955;mdf-date:01/02/2003,;label:musee de france
2904601,,Le Port-Musée,open,2006,payant:36163;gratuit:10325;total:46488;mdf-date:01/02/2003,;label:musee de france
2921701,,Musée de Pont-Aven,open,2006,payant:36609;gratuit:0;total:36609;mdf-date:01/02/2003,;label:musee de france
2928901,,Musée de l'Ecole Rurale en Bretagne,open,2006,payant:10288;gratuit:1151;total:11439;mdf-date:01/02/2003,;label:musee de france
3528801,,Musée International du Long-Cours Cap-Hornier,open,2006,payant:6867;gratuit:3283;total:10150;mdf-date:01/02/2003,;label:musee de france
5626002,,Musée d'Histoire et d'Archéologie de Vannes,open,2006,payant:2561;gratuit:12594;total:15155;mdf-date:01/02/2003,;label:musee de france
1803302,,Musée des Arts Décoratifs,open,2006,payant:0;gratuit:17442;total:17442;mdf-date:01/02/2003,;label:musee de france
2808503,,Musée des Beaux-Arts,open,2006,payant:6760;gratuit:9582;total:16342;mdf-date:01/02/2003,;label:musee de france
2836301,,Musée Farcot,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3608801,,Musée de l'Hospice Saint-Roch,open,2006,payant:289;gratuit:15610;total:15899;mdf-date:02/05/2002,;label:musee de france
3604601,,Musée George Sand et de la Vallée Noire,open,2006,payant:2879;gratuit:1031;total:3910;mdf-date:01/02/2003,;label:musee de france
3609201,,Musée de Géologie Régionale,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3713201,,Musée Lansyer,open,2006,payant:1759;gratuit:1673;total:3432;mdf-date:01/02/2003,;label:musee de france
3722601,,Musée Municipal,open,2006,payant:51;gratuit:0;total:51;mdf-date:01/02/2003,;label:musee de france
3724801,,Musée François Rabelais,open,2006,payant:13155;gratuit:0;total:13155;mdf-date:30/04/2002,;label:musee de france
4523401,,Musée des Sciences Naturelles,open,2006,payant:7671;gratuit:57841;total:65512;mdf-date:06/01/2002,;label:musee de france
0810503,,Musée de l'Ardenne,open,2006,payant:4407;gratuit:68942;total:73349;mdf-date:01/02/2003,;label:musee de france
0819001,,Musée de Givet,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
0836201,,Musée du Rethelois et du Porcien,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1026101,,Musée de la Résistance,open,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1038703,,Musée Vauluisant - Musée de la Bonneterie,open,2006,payant:3594;gratuit:3261;total:6855;mdf-date:01/02/2003,;label:musee de france
1038704,,Musée des Beaux-Arts (Musée Pic Saint-Loup),open,2006,payant:3204;gratuit:7134;total:10338;mdf-date:01/02/2003,;label:musee de france
5226902,,Musée d'Art et d'Histoire,open,2006,payant:0;gratuit:12623;total:12623;mdf-date:01/02/2003,;label:musee de france
5110801,,Musée Municipal,open,2006,payant:12428;gratuit:0;total:12428;mdf-date:01/02/2003,;label:musee de france
5144501,,Ecomusée de la Montagne de Reims,open,2006,payant:768;gratuit:0;total:768;mdf-date:01/02/2003,;label:musee de france
5145404,,Musée Saint-Rémi,open,2006,payant:40654;gratuit:0;total:40654;mdf-date:01/02/2003,;label:musee de france
2A00401,,Musée Napoléonien,open,2006,payant:5527;gratuit:1597;total:7124;mdf-date:01/02/2003,;label:musee de france
2B03301,,Musée d'Histoire de Bastia,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
2B09601,,Musée de la Corse,open,2006,payant:46027;gratuit:6027;total:52054;mdf-date:01/02/2003,;label:musee de france
2505601,,Musée des Beaux-Arts et d'Archéologie,open,2006,payant:59858;gratuit:25714;total:85572;mdf-date:06/01/2002,;label:musee de france
3919801,,Musée des Beaux-Arts,open,2006,payant:0;gratuit:18976;total:18976;mdf-date:01/02/2003,;label:musee de france
3950001,,Musée des Salines,open,2006,payant:46042;gratuit:5072;total:51114;mdf-date:01/02/2003,;label:musee de france
9711701,,Musée Précolombien Edgar Clerc,open,2006,payant:0;gratuit:2691;total:2691;mdf-date:01/02/2003,;label:musee de france
9712003,,Musée l'Herminier,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
9712002,,Musée Départemental Victor Schoelcher,open,2006,payant:3600;gratuit:455;total:4055;mdf-date:01/02/2003,;label:musee de france
9730901,,Musée des Cultures Guyanaises,open,2006,payant:0;gratuit:8524;total:8524;mdf-date:01/02/2003,;label:musee de france
9730201,,Musée Territorial Alexandre Franconie,open,2006,payant:5786;gratuit:0;total:5786;mdf-date:01/02/2003,;label:musee de france
9111401,,Musée Municipal Robert Dubois-Corneau,open,2006,payant:829;gratuit:3198;total:4027;mdf-date:01/02/2003,;label:musee de france
9120001,,Musée du Château,open,2006,payant:9243;gratuit:6436;total:15679;mdf-date:01/02/2003,;label:musee de france
9122301,,Musée Intercommunal d'Etampes,open,2006,payant:702;gratuit:6436;total:7138;mdf-date:01/02/2003,;label:musee de france
9204802,,Musée - Atelier Rodin (Annexe du musée de Paris),open,2006,payant:2890;gratuit:3056;total:5946;mdf-date:06/01/2002,;label:musee de france
7510512,,Galerie d’entomologie (Muséum national d'histoire naturelle),closed,2006,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
7511618,,Musée National de la Marine,open,2006,payant:77258;gratuit:32981;total:110239;mdf-date:06/01/2002,;label:musee de france
7510701,,Musée de l'Armée,open,2006,payant:840731;gratuit:259269;total:1100000;mdf-date:06/01/2002,;label:musee de france
7510501,,Musée du Moyen Age-Thermes et Hôtel de Cluny,open,2006,payant:165910;gratuit:124048;total:289958;mdf-date:06/01/2002,;label:musee de france
7510307,,Musée Carnavalet-Histoire de Paris,open,2006,payant:291763;gratuit:505358;total:797121;mdf-date:08/07/2004,;label:musee de france
7510706,,Musée National de la Légion d'Honneur et des Ordres de Chevalerie,closed,2006,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
7510905,,Musée de la Vie Romantique,open,2006,payant:39919;gratuit:31982;total:71901;mdf-date:08/07/2004,;label:musee de france
7511502,,Musée Bourdelle,open,2006,payant:16782;gratuit:27277;total:44059;mdf-date:08/07/2004,;label:musee de france
7511801,,Musée de Montmartre,open,2006,payant:42722;gratuit:4108;total:46830;mdf-date:01/02/2003,;label:musee de france
7511603,,Etablissement Public du Musée des Arts Asiatiques Guimet,open,2006,payant:170694;gratuit:93239;total:263933;mdf-date:06/01/2002,;label:musee de france
7510603,,Musée Hébert,closed,2006,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
7510705,,Etablissement public du musée d'Orsay,open,2006,payant:1823952;gratuit:1185251;total:3009203;mdf-date:06/01/2002,;label:musee de france
7510106,,Musée du Louvre,open,2006,payant:5667000;gratuit:2647000;total:8314000;mdf-date:06/01/2002,;label:musee de france
7510304,,Musée National des Techniques,open,2006,payant:184484;gratuit:0;total:184484;mdf-date:06/01/2002,;label:musee de france
7510402,,Musée National d'Art Moderne (Centre National d'Art et de Culture Georges Pompidou),open,2006,payant:2711331;gratuit:0;total:2711331;mdf-date:06/01/2002,;label:musee de france
7724301,,Musée Gatien Bonnet,open,2006,payant:1630;gratuit:3370;total:5000;mdf-date:01/02/2003,;label:musee de france
9304801,,Musée de l'Histoire Vivante,open,2006,payant:3905;gratuit:0;total:3905;mdf-date:01/02/2003,;label:musee de france
9401701,,Musée de la Résistance Nationale,open,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
9404601,,Musée Fragonard,open,2006,payant:4052;gratuit:0;total:4052;mdf-date:2006-07-05 00:00:00,;label:musee de france
9405201,,Musée de Nogent-Sur-Marne,open,2006,payant:0;gratuit:5856;total:5856;mdf-date:01/02/2003,;label:musee de france
9407901,,Musée Emile Jean,open,2006,payant:0;gratuit:370;total:370;mdf-date:01/02/2003,;label:musee de france
9550001,,Musée Tavet Delacour,open,2006,payant:2080;gratuit:3667;total:5747;mdf-date:01/02/2003,;label:musee de france
9535101,,Musée Intercommunal d'Histoire et d'Archéologie de Louvres,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
7817201,,Musée de la Batellerie et des Voies Navigables,open,2006,payant:10176;gratuit:1670;total:11846;mdf-date:01/02/2003,;label:musee de france
7832201,,Musée de la Toile de Jouy,open,2006,payant:9850;gratuit:0;total:9850;mdf-date:01/02/2003,;label:musee de france
7835601,,Musée National de Port Royal des Champs,open,2006,payant:7264;gratuit:12311;total:19575;mdf-date:06/01/2002,;label:musee de france
7836101,,Musée de l'Hôtel-Dieu,open,2006,payant:5474;gratuit:1465;total:6939;mdf-date:01/02/2003,;label:musee de france
7849802,,Musée d'Art et d'Histoire,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
7855102,,Musée Municipal,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
9741102,,Muséum d'Histoire Naturelle,open,2006,payant:4720;gratuit:22953;total:27673;mdf-date:06/01/2002,;label:musee de france
1126202,,Musée Archéologique - Ensemble monumental de Narbonne,open,2006,payant:0;gratuit:0;total:;mdf-date:2002-06-13 00:00:00,;label:musee de france
3403202,,Musée du Biterrois,open,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3411901,,Musée de la Cloche et de la Sonnaille,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3412901,,Site Archéologique Lattara - Musée Henri Prades de Montpellier Agglomération,open,2006,payant:3608;gratuit:5477;total:9085;mdf-date:01/02/2003,;label:musee de france
3414201,,Musée Fleury,open,2006,payant:59392;gratuit:12532;total:71924;mdf-date:01/02/2003,;label:musee de france
3417206,,Agropolis-Muséum,open,2006,payant:25000;gratuit:0;total:25000;mdf-date:01/02/2003,;label:musee de france
6613601,,Musée du Castillet Casa Pairal,open,2006,payant:6327;gratuit:12351;total:18678;mdf-date:01/02/2003,;label:musee de france
6620501,,Musée de Tautavel,open,2006,payant:73887;gratuit:12344;total:86231;mdf-date:01/02/2003,;label:musee de france
2309601,,Musée d'Art et d'Archéologie,open,2006,payant:5521;gratuit:5822;total:11343;mdf-date:01/02/2003,;label:musee de france
8712601,,Musée Départemental d'Art Contemporain,open,2006,payant:6556;gratuit:5673;total:12229;mdf-date:01/02/2003,;label:musee de france
5439504,,Palais des ducs de Lorraine - Musée Historique Lorrain,open,2006,payant:24983;gratuit:30924;total:55907;mdf-date:01/02/2003,;label:musee de france
5443101,,"""Musée """"au Fil du Papier""""""",open,2006,payant:2645;gratuit:2800;total:5445;mdf-date:01/02/2003,;label:musee de france
5512201,,Musée de la Céramique et de l'Ivoire,open,2006,payant:2470;gratuit:779;total:3249;mdf-date:01/02/2003,;label:musee de france
5546701,,Musée Départemental Raymond Poincaré,open,2006,payant:280;gratuit:1128;total:1408;mdf-date:01/02/2003,;label:musee de france
5746302,,Musées de la Cour d'Or,open,2006,payant:8135;gratuit:20007;total:28142;mdf-date:01/02/2003,;label:musee de france
0918101,,Musée de la Préhistoire,open,2006,payant:10886;gratuit:0;total:10886;mdf-date:01/02/2003,;label:musee de france
0920701,,Musée de la Forge,open,2006,payant:26217;gratuit:2317;total:28534;mdf-date:01/02/2003,;label:musee de france
0926801,,Musée du Palais des Evêques,open,2006,payant:5539;gratuit:1003;total:6542;mdf-date:01/02/2003,;label:musee de france
1208901,,Musée Régional de Géologie Pierre Vetter,open,2006,payant:1410;gratuit:2375;total:3785;mdf-date:01/02/2003,;label:musee de france
1209601,,"Musée des Mœurs et Coutumes, Musée du Rouergue",open,2006,payant:501;gratuit:79;total:580;mdf-date:01/02/2003,;label:musee de france
1220201,,Musée Fenaille,open,2006,payant:8532;gratuit:10358;total:18890;mdf-date:01/02/2003,;label:musee de france
1220204,,Musée Soulages,closed,2006,payant:0;gratuit:0;total:;mdf-date:2005-12-20 00:00:00,;label:musee de france
1225501,,Musée du Charroi Rural et de l'Artisanat Traditionnel,open,2006,payant:0;gratuit:2000;total:2000;mdf-date:01/02/2003,;label:musee de france
3033401,,Musée Municipal Georges Borias,open,2006,payant:1129;gratuit:1451;total:2580;mdf-date:01/02/2003,;label:musee de france
3216001,,Musée Campanaire,open,2006,payant:6714;gratuit:4955;total:11669;mdf-date:01/02/2003,;label:musee de france
3155501,,"Les Abattoirs, Musée d'Art Moderne et Contemporain",open,2006,payant:30781;gratuit:82999;total:113780;mdf-date:01/02/2003,;label:musee de france
3155503,,Musée Paul Dupuy,open,2006,payant:7575;gratuit:7220;total:14795;mdf-date:01/02/2003,;label:musee de france
3155504,,Musée des Augustins,open,2006,payant:40747;gratuit:60062;total:100809;mdf-date:06/01/2002,;label:musee de france
6530601,,Musée-château Gaston Phébus,open,2006,payant:29982;gratuit:0;total:29982;mdf-date:01/02/2003,;label:musee de france
4610201,,Musée du Vieux Figeac,open,2006,payant:786;gratuit:362;total:1148;mdf-date:01/02/2003,;label:musee de france
4629901,,Musée Départemental de Cuzals,open,2006,payant:8609;gratuit:2082;total:10691;mdf-date:01/02/2003,;label:musee de france
8109901,,Musée des Beaux-Arts,open,2006,payant:3941;gratuit:3225;total:7166;mdf-date:01/02/2003,;label:musee de france
8114501,,Musée Raymond Lafage,open,2006,payant:487;gratuit:2287;total:2774;mdf-date:01/02/2003,;label:musee de france
5912202,,Musée Diocésain d'Art Sacré,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5913601,,Musée Départemental Matisse,open,2006,payant:23219;gratuit:44541;total:67760;mdf-date:01/02/2003,;label:musee de france
5934501,,"Musée de la Mine, Centre Historique Minier",open,2006,payant:136879;gratuit:13027;total:149906;mdf-date:01/02/2003,;label:musee de france
5951201,,Musée des Beaux-Arts,open,2006,payant:165000;gratuit:0;total:165000;mdf-date:01/02/2003,;label:musee de france
5952601,,Musée Municipal,open,2006,payant:2124;gratuit:3624;total:5748;mdf-date:01/02/2003,;label:musee de france
5959901,,Musée d'Art et d'Industrie,open,2006,payant:0;gratuit:24282;total:24282;mdf-date:01/02/2003,;label:musee de france
6210801,,Musée Municipal,open,2006,payant:3171;gratuit:7612;total:10783;mdf-date:05/04/2002,;label:musee de france
6211901,,Musée Régional d'Ethnologie,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1411802,,Musée de Normandie,open,2006,payant:9954;gratuit:115439;total:125393;mdf-date:06/01/2002,;label:musee de france
1411803,,Musée d'Initiation à la Nature,open,2006,payant:0;gratuit:5323;total:5323;mdf-date:01/02/2003,;label:musee de france
1447801,,Musée Municipal,open,2006,payant:750;gratuit:1750;total:2500;mdf-date:01/02/2003,;label:musee de france
1465401,,Musée des Techniques Fromagères,open,2006,payant:37;gratuit:78;total:115;mdf-date:01/02/2003,;label:musee de france
5014701,,Musée Quesnel-Morinière,open,2006,payant:1143;gratuit:3270;total:4413;mdf-date:01/02/2003,;label:musee de france
5021801,,Musée Richard Anacréon,open,2006,payant:4431;gratuit:4787;total:9218;mdf-date:01/02/2003,;label:musee de france
5021803,,Musée Christian Dior,open,2006,payant:25293;gratuit:0;total:25293;mdf-date:01/02/2003,;label:musee de france
5050201,,Musée des Beaux-Arts,open,2006,payant:9367;gratuit:0;total:9367;mdf-date:01/02/2003,;label:musee de france
5052501,,Musée du Granit,open,2006,payant:2130;gratuit:94;total:2224;mdf-date:01/02/2003,;label:musee de france
6116901,,Musée du Château de Flers,open,2006,payant:2393;gratuit:2537;total:4930;mdf-date:11/11/2002,;label:musee de france
2716501,,Musée du Verre et de la Pierre,open,2006,payant:1263;gratuit:2623;total:3886;mdf-date:01/02/2003,;label:musee de france
2722901,,Musée de l'Ancien Evêché,open,2006,payant:9480;gratuit:0;total:9480;mdf-date:01/02/2003,;label:musee de france
2718301,,Musée Artisanal et Industriel d'Instruments à Vent,open,2006,payant:2436;gratuit:852;total:3288;mdf-date:01/02/2003,;label:musee de france
7616402,,Maison des Templiers,open,2006,payant:546;gratuit:434;total:980;mdf-date:01/02/2003,;label:musee de france
7616401,,Museoseine,open,2006,payant:3142;gratuit:1146;total:4288;mdf-date:01/02/2003,;label:musee de france
7625902,,Musée des Arts & de l'Enfance,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
7649701,,Musée Départemental Pierre Corneille,open,2006,payant:1467;gratuit:4643;total:6110;mdf-date:01/02/2003,;label:musee de france
4410901,,Muséum d'Histoire Naturelle de Nantes,open,2006,payant:12343;gratuit:39580;total:51923;mdf-date:06/01/2002,;label:musee de france
4410904,,Musée du Château des Ducs de Bretagne,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
4417501,,Musée du Chaume/Kerhinet - Pard Naturel Régional de Brière,open,2006,payant:3005;gratuit:1443;total:4448;mdf-date:01/02/2003,;label:musee de france
4900703,,Musée Jean Lurcat et de la Tapisserie Contemporaine,open,2006,payant:13267;gratuit:43474;total:56741;mdf-date:01/02/2003,;label:musee de france
4901801,,Musée d'Art et d'Histoire,open,2006,payant:3503;gratuit:1068;total:4571;mdf-date:01/02/2003,;label:musee de france
4929201,,Musée de la Vigne et du Vin d'Anjou,open,2006,payant:4794;gratuit:1727;total:6521;mdf-date:17/06/2002,;label:musee de france
5300301,,Musée des Tisserands Mayennais,open,2006,payant:798;gratuit:91;total:889;mdf-date:01/02/2003,;label:musee de france
5306201,,Musée d'Art et d'Archéologie Hôtel Fouquet,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5309601,,Musée Municipal,open,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5312201,,Musée Archéologique Départemental de Jublains,open,2006,payant:9422;gratuit:23223;total:32645;mdf-date:18/07/2002,;label:musee de france
7218101,,Musée de Tessé,open,2006,payant:14485;gratuit:14312;total:28797;mdf-date:06/01/2002,;label:musee de france
8501201,,Ecomusée du Marais Breton Vendéen,open,2006,payant:20794;gratuit:9736;total:30530;mdf-date:01/02/2003,;label:musee de france
8514601,,Musée du Nord de la Vendée,open,2006,payant:0;gratuit:1705;total:1705;mdf-date:01/02/2003,;label:musee de france
8515401,,Musée Clemenceau et de Lattre-de-Tassigny,open,2006,payant:1722;gratuit:2140;total:3862;mdf-date:06/01/2002,;label:musee de france
0268401,,Musée de la Vie Rurale et Forestière,open,2006,payant:3187;gratuit:0;total:3187;mdf-date:01/02/2003,;label:musee de france
0269102,,Musée des Beaux-Arts Antoine Lecuyer,open,2006,payant:5670;gratuit:5870;total:11540;mdf-date:01/02/2003,;label:musee de france
0281001,,Musée Alexandre Dumas,open,2006,payant:1425;gratuit:0;total:1425;mdf-date:01/02/2003,;label:musee de france
6047101,,Musée du Noyonnais,open,2006,payant:676;gratuit:2778;total:3454;mdf-date:01/02/2003,;label:musee de france
6061202,,Musée d'Art et d'Archéologie,open,2006,payant:3118;gratuit:1336;total:4454;mdf-date:01/02/2003,;label:musee de france
8025301,,Musée Lombart,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1716801,,Musée Régional de Fouras,open,2006,payant:5968;gratuit:5077;total:11045;mdf-date:01/02/2003,;label:musee de france
1730002,,Musée du Nouveau Monde,open,2006,payant:10904;gratuit:0;total:10904;mdf-date:26/05/2002,;label:musee de france
1721801,,Musée Cappon,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1729902,,Musée de la Maison de Pierre Loti,open,2006,payant:26784;gratuit:2902;total:29686;mdf-date:28/03/2002,;label:musee de france
7920201,,Musée d'Art et d'Histoire Georges Turpin,open,2006,payant:782;gratuit:5601;total:6383;mdf-date:01/02/2003,;label:musee de france
8606603,,"Musée de la Moto, de l'Automobile et du Vélo",open,2006,payant:10089;gratuit:1734;total:11823;mdf-date:01/02/2003,;label:musee de france
8613701,,Musée Charbonneau-Lassay,open,2006,payant:192;gratuit:124;total:316;mdf-date:01/02/2003,;label:musee de france
0407001,,Musée Gassendi,open,2006,payant:9182;gratuit:0;total:9182;mdf-date:01/02/2003,;label:musee de france
0602701,,Musée-Château de Cagnes,open,2006,payant:15927;gratuit:16194;total:32121;mdf-date:01/02/2003,;label:musee de france
0602901,,Musée de la Castre,open,2006,payant:14831;gratuit:11406;total:26237;mdf-date:01/02/2003,;label:musee de france
0606903,,Musée International de la Parfumerie,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
0603001,,Musée Bonnard,closed,2006,payant:0;gratuit:0;total:;mdf-date:2006-12-06 00:00:00,;label:musee de france
0608804,,Musée d'Art Naïf Anatole Jakovsky,open,2006,payant:4331;gratuit:16442;total:20773;mdf-date:01/02/2003,;label:musee de france
0608809,,Musée du Vieux-Logis de Nice,open,2006,payant:0;gratuit:427;total:427;mdf-date:01/02/2003,;label:musee de france
0608810,,Musée Archéologique - Site de Terra Amata,open,2006,payant:2459;gratuit:12055;total:14514;mdf-date:01/02/2003,;label:musee de france
0609801,,Ecomusée du Pays de la Roudoule,open,2006,payant:954;gratuit:750;total:1704;mdf-date:01/02/2003,;label:musee de france
1300101,,Musée du Pavillon de Vendôme,open,2006,payant:4563;gratuit:9033;total:13596;mdf-date:01/02/2003,;label:musee de france
1303801,,Musée Alphonse Daudet,open,2006,payant:35492;gratuit:804;total:36296;mdf-date:01/02/2003,;label:musee de france
1301103,,Musée d'Histoire et d'Archéologie des Baux-de-Provence,open,2006,payant:222072;gratuit:23343;total:245415;mdf-date:01/02/2003,;label:musee de france
1301104,,Fondation Louis Jou,open,2006,payant:357;gratuit:507;total:864;mdf-date:01/02/2003,;label:musee de france
1305503,,Musée Borély,closed,2006,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1320601,,Musée Cantini,open,2006,payant:30005;gratuit:30223;total:60228;mdf-date:01/02/2003,;label:musee de france
1305601,,Musée Ziem,open,2006,payant:0;gratuit:8226;total:8226;mdf-date:01/02/2003,;label:musee de france
1309201,,Musée Municipal Paul Lafran,open,2006,payant:0;gratuit:2644;total:2644;mdf-date:01/02/2003,;label:musee de france
